MovieID,Title,Year,Genres,Language,Country,Total Views
1157,"Symphonie pastorale, La (1946)",1946,Drama,English,USA,45870
1161,"Tin Drum, The (Blechtrommel, Die) (1979)",1979,Drama,English,USA,5566
1163,Mina Tannenbaum (1994),1994,Drama,French,Canada,54709
1164,Two or Three Things I Know About Her (1966),1966,Drama,Spanish,USA,71886
1173,"Cook the Thief His Wife & Her Lover, The (1989)",1989,Drama,Spanish,UK,95076
1176,"Double Life of Veronique, The (La Double Vie de Véronique) (1991)",1991,Drama,French,Canada,90284
1177,Enchanted April (1991),1991,Drama,French,India,63643
1185,My Left Foot (1989),1989,Drama,German,France,82744
1186,"Sex, Lies, and Videotape (1989)",1989,Drama,Italian,UK,29174
1187,Passion Fish (1992),1992,Drama,English,Italy,81474
1190,Tie Me Up! Tie Me Down! (1990),1990,Drama,Italian,Italy,32765
1193,One Flew Over the Cuckoo's Nest (1975),1975,Drama,Spanish,Canada,1232
1203,12 Angry Men (1957),1957,Drama,English,France,86057
1207,To Kill a Mockingbird (1962),1962,Drama,Spanish,UK,82187
1225,Amadeus (1984),1984,Drama,English,USA,35125
1228,Raging Bull (1980),1980,Drama,English,Canada,71623
1231,"Right Stuff, The (1983)",1983,Drama,English,UK,20632
1237,"Seventh Seal, The (Sjunde inseglet, Det) (1957)",1957,Drama,German,India,16069
1245,Miller's Crossing (1990),1990,Drama,German,UK,10496
1246,Dead Poets Society (1989),1989,Drama,Italian,India,89427
1251,8 1/2 (1963),1963,Drama,Spanish,France,60129
1268,Pump Up the Volume (1990),1990,Drama,Spanish,India,17655
1271,Fried Green Tomatoes (1991),1991,Drama,Spanish,France,49506
1280,Raise the Red Lantern (1991),1991,Drama,Spanish,India,65300
1293,Gandhi (1982),1982,Drama,Spanish,Canada,79783
1295,"Unbearable Lightness of Being, The (1988)",1988,Drama,German,Italy,27604
1300,My Life as a Dog (Mitt liv som hund) (1985),1985,Drama,English,France,97722
1302,Field of Dreams (1989),1989,Drama,German,Italy,17533
1305,"Paris, Texas (1984)",1984,Drama,Spanish,France,77097
1312,Female Perversions (1996),1996,Drama,English,Italy,87719
1316,Anna (1996),1996,Drama,Italian,France,55723
1351,Blood & Wine (1997),1997,Drama,German,France,26696
1354,Breaking the Waves (1996),1996,Drama,Italian,Italy,21473
1360,Identification of a Woman (Identificazione di una donna) (1982),1982,Drama,German,USA,74810
1362,"Garden of Finzi-Contini, The (Giardino dei Finzi-Contini, Il) (1970)",1970,Drama,French,USA,91434
1363,"Preacher's Wife, The (1996)",1996,Drama,Italian,USA,34022
1365,Ridicule (1996),1996,Drama,French,India,12530
1366,"Crucible, The (1996)",1996,Drama,Italian,Canada,95661
1368,"Forbidden Christ, The (Cristo proibito, Il) (1950)",1950,Drama,German,Italy,92211
1384,"Substance of Fire, The (1996)",1996,Drama,French,India,48407
1397,Bastard Out of Carolina (1996),1996,Drama,French,India,23500
1399,Marvin's Room (1996),1996,Drama,Spanish,France,68442
1400,Somebody is Waiting (1996),1996,Drama,Spanish,Canada,89410
1401,Ghosts of Mississippi (1996),1996,Drama,French,France,13516
1406,"Cérémonie, La (1995)",1995,Drama,English,UK,19588
1411,Hamlet (1996),1996,Drama,French,Canada,82105
1412,Some Mother's Son (1996),1996,Drama,Italian,UK,2920
1413,"Whole Wide World, The (1996)",1996,Drama,Italian,Canada,67616
1417,"Portrait of a Lady, The (1996)",1996,Drama,French,France,67198
1419,Walkabout (1971),1971,Drama,German,UK,32445
1423,Hearts and Minds (1996),1996,Drama,German,Italy,64909
1428,Angel Baby (1995),1995,Drama,German,Italy,28392
1437,"Cement Garden, The (1993)",1993,Drama,Spanish,USA,99518
1442,Prefontaine (1997),1997,Drama,French,UK,97053
1465,Rosewood (1997),1997,Drama,Spanish,Canada,53663
1471,Boys Life 2 (1997),1997,Drama,Italian,Canada,29398
1486,"Quiet Room, The (1996)",1996,Drama,Spanish,India,4540
1504,Hollow Reed (1996),1996,Drama,Spanish,USA,5943
1508,Traveller (1997),1997,Drama,English,France,74209
1509,All Over Me (1997),1997,Drama,Spanish,USA,46857
1510,"Brother's Kiss, A (1997)",1997,Drama,Spanish,Italy,87369
1519,Broken English (1996),1996,Drama,Spanish,UK,77958
1522,Ripe (1996),1996,Drama,Italian,UK,70204
1524,"Turning, The (1992)",1992,Drama,Italian,Canada,29700
1529,Nowhere (1997),1997,Drama,English,Italy,75343
1531,Losing Chase (1996),1996,Drama,German,UK,39701
1533,"Promise, The (La Promesse) (1996)",1996,Drama,English,UK,66624
1534,"Bonheur, Le (1965)",1965,Drama,Spanish,France,95983
1543,"Designated Mourner, The (1997)",1997,Drama,English,USA,23601
1545,Ponette (1996),1996,Drama,German,France,90970
1548,"War at Home, The (1996)",1996,Drama,German,USA,14985
1555,"To Have, or Not (1995)",1995,Drama,German,India,70328
1557,Squeeze (1996),1996,Drama,Italian,USA,18475
1559,"Next Step, The (1995)",1995,Drama,French,Canada,12963
1563,Dream With the Fishes (1997),1997,Drama,Spanish,USA,14630
1567,"Last Time I Committed Suicide, The (1997)",1997,Drama,French,USA,51264
1572,Contempt (Le Mépris) (1963),1963,Drama,German,UK,17870
1575,Gabbeh (1996),1996,Drama,Spanish,USA,67277
1577,Mondo (1996),1996,Drama,German,USA,29143
1579,For Ever Mozart (1996),1996,Drama,Italian,France,11043
1594,In the Company of Men (1997),1997,Drama,Spanish,Canada,4170
1596,Career Girls (1997),1997,Drama,English,UK,20456
1609,187 (1997),1997,Drama,French,Italy,53079
1611,My Own Private Idaho (1991),1991,Drama,Spanish,UK,54774
1613,Star Maps (1997),1997,Drama,French,Italy,28060
1621,Soul Food (1997),1997,Drama,French,India,17309
1624,"Thousand Acres, A (1997)",1997,Drama,Italian,France,90408
1628,"Locusts, The (1997)",1997,Drama,Spanish,USA,89380
1633,Ulee's Gold (1997),1997,Drama,Italian,Canada,11597
1635,"Ice Storm, The (1997)",1997,Drama,French,UK,12864
1650,Washington Square (1997),1997,Drama,German,Italy,73286
1651,Telling Lies in America (1997),1997,Drama,Spanish,Canada,86264
1659,Hurricane Streets (1998),1998,Drama,English,France,18199
1660,Eve's Bayou (1997),1997,Drama,Italian,USA,51918
1664,Nénette et Boni (1996),1996,Drama,French,India,91815
1668,One Night Stand (1997),1997,Drama,Spanish,France,73415
1672,"Rainmaker, The (1997)",1997,Drama,German,Canada,2484
1673,Boogie Nights (1997),1997,Drama,Spanish,France,83058
1678,"Joy Luck Club, The (1993)",1993,Drama,French,UK,6519
1682,"Truman Show, The (1998)",1998,Drama,English,Italy,31512
1693,Amistad (1997),1997,Drama,English,Italy,5643
1694,"Apostle, The (1997)",1997,Drama,German,Italy,12567
1695,Artemisia (1997),1997,Drama,German,India,16657
1699,"Butcher Boy, The (1998)",1998,Drama,Spanish,Italy,68111
1704,Good Will Hunting (1997),1997,Drama,Spanish,UK,97166
1705,Guy (1996),1996,Drama,Spanish,USA,35810
1706,Harlem River Drive (1996),1996,Drama,Italian,USA,13347
1708,Ill Gotten Gains (1997),1997,Drama,Spanish,Canada,19543
1710,Man of Her Dreams (1996),1996,Drama,French,UK,69719
1716,"Other Voices, Other Rooms (1997)",1997,Drama,German,UK,3860
1719,"Sweet Hereafter, The (1997)",1997,Drama,French,Canada,49035
1724,Full Speed (1996),1996,Drama,Italian,France,28904
1725,"Education of Little Tree, The (1997)",1997,Drama,French,France,37696
1726,"Postman, The (1997)",1997,Drama,Spanish,USA,84733
1727,"Horse Whisperer, The (1998)",1998,Drama,German,Italy,78142
1728,"Winter Guest, The (1997)",1997,Drama,French,UK,57781
1730,Kundun (1997),1997,Drama,English,Italy,91111
1741,"Midaq Alley (Callejón de los milagros, El) (1995)",1995,Drama,English,USA,30659
1757,Duoluo tianshi (1995),1995,Drama,Spanish,UK,47264
1758,Dangerous Beauty (1998),1998,Drama,Italian,USA,52444
1759,Four Days in September (1997),1997,Drama,Spanish,Italy,83525
1768,Mat' i syn (1997),1997,Drama,German,France,18841
1776,Ride (1998),1998,Drama,Italian,UK,61396
1781,"Further Gesture, A (1996)",1996,Drama,Spanish,France,97808
1789,"Sadness of Sex, The (1995)",1995,Drama,Italian,Canada,45346
1795,"Callejón de los milagros, El (1995)",1995,Drama,German,Canada,87531
1807,"Cool Dry Place, A (1998)",1998,Drama,German,UK,68510
1810,Primary Colors (1998),1998,Drama,Italian,Italy,17467
1811,"Niagara, Niagara (1997)",1997,Drama,French,USA,82471
1814,"Price Above Rubies, A (1998)",1998,Drama,English,Canada,81515
1815,Eden (1997),1997,Drama,Spanish,USA,41651
1819,Storefront Hitchcock (1997),1997,Drama,Spanish,UK,67685
1820,"Proposition, The (1998)",1998,Drama,French,France,49387
1836,"Last Days of Disco, The (1998)",1998,Drama,German,Italy,51604
1840,He Got Game (1998),1998,Drama,French,UK,17468
1844,Live Flesh (1997),1997,Drama,French,France,61669
1846,Nil By Mouth (1997),1997,Drama,English,Canada,2498
1859,Taste of Cherry (1997),1997,Drama,French,UK,71242
1860,Character (Karakter) (1997),1997,Drama,French,Italy,25607
1872,Go Now (1995),1995,Drama,English,Canada,77147
1873,"Misérables, Les (1998)",1998,Drama,Italian,India,79890
1877,Little Men (1998),1998,Drama,German,India,63610
1879,"Hanging Garden, The (1997)",1997,Drama,English,UK,79381
1880,Lawn Dogs (1997),1997,Drama,Italian,USA,18234
1890,Little Boy Blue (1997),1997,Drama,Italian,Italy,92834
1893,Beyond Silence (1996),1996,Drama,German,France,16677
1900,"Children of Heaven, The (Bacheha-Ye Aseman) (1997)",1997,Drama,Italian,Canada,76291
1905,Marie Baie Des Anges (1997),1997,Drama,Spanish,USA,98506
1915,Voyage to the Beginning of the World (1997),1997,Drama,Spanish,Italy,16975
1922,Whatever (1998),1998,Drama,French,Canada,62470
1929,Grand Hotel (1932),1932,Drama,English,USA,39837
1930,Cavalcade (1933),1933,Drama,Italian,Italy,30798
1933,"Life of Émile Zola, The (1937)",1937,Drama,Spanish,India,8068
1935,How Green Was My Valley (1941),1941,Drama,English,India,35749
1938,"Lost Weekend, The (1945)",1945,Drama,German,USA,96229
1940,Gentleman's Agreement (1947),1947,Drama,French,Canada,27740
1941,Hamlet (1948),1948,Drama,English,Italy,33512
1942,All the King's Men (1949),1949,Drama,French,Italy,50884
1943,"Greatest Show on Earth, The (1952)",1952,Drama,Italian,USA,97408
1949,"Man for All Seasons, A (1966)",1966,Drama,Spanish,USA,6396
1952,Midnight Cowboy (1969),1969,Drama,Italian,Canada,93849
1955,Kramer Vs. Kramer (1979),1979,Drama,English,Canada,59983
1956,Ordinary People (1980),1980,Drama,English,India,61416
1957,Chariots of Fire (1981),1981,Drama,German,Canada,31339
1961,Rain Man (1988),1988,Drama,German,Canada,46041
1962,Driving Miss Daisy (1989),1989,Drama,German,USA,30634
2022,"Last Temptation of Christ, The (1988)",1988,Drama,German,USA,58531
2030,East Palace West Palace (Dong gong xi gong) (1997),1997,Drama,Spanish,USA,52647
2068,Fanny and Alexander (1982),1982,Drama,English,India,94824
2069,"Trip to Bountiful, The (1985)",1985,Drama,English,France,82701
2070,Tender Mercies (1983),1983,Drama,French,USA,29085
2071,And the Band Played On (1993),1993,Drama,English,Canada,52260
2074,"Night Porter, The (Il Portiere di notte) (1974)",1974,Drama,German,USA,94583
2104,Tex (1982),1982,Drama,French,USA,87274
2114,"Outsiders, The (1983)",1983,Drama,Spanish,USA,54003
2131,Autumn Sonata (Höstsonaten ) (1978),1978,Drama,English,Canada,79841
2132,Who's Afraid of Virginia Woolf? (1966),1966,Drama,Italian,USA,33624
2147,"Clan of the Cave Bear, The (1986)",1986,Drama,French,UK,86616
2164,Surf Nazis Must Die (1987),1987,Drama,Spanish,India,55499
2165,Your Friends and Neighbors (1998),1998,Drama,English,France,10981
2188,54 (1998),1998,Drama,Italian,UK,7807
2190,Why Do Fools Fall In Love? (1998),1998,Drama,Spanish,India,43463
2192,See the Sea (Regarde la mer) (1997),1997,Drama,Spanish,USA,16393
2197,Firelight (1997),1997,Drama,English,Italy,49764
2200,Under Capricorn (1949),1949,Drama,Spanish,Canada,62903
2201,"Paradine Case, The (1947)",1947,Drama,Italian,USA,43226
2207,Jamaica Inn (1939),1939,Drama,Spanish,USA,68702
2216,"Skin Game, The (1931)",1931,Drama,Spanish,France,85142
2218,Juno and Paycock (1930),1930,Drama,English,India,82031
2220,"Manxman, The (1929)",1929,Drama,English,Italy,32504
2224,Downhill (1927),1927,Drama,German,UK,31765
2225,Easy Virtue (1927),1927,Drama,Spanish,UK,11412
2226,"Ring, The (1927)",1927,Drama,German,USA,8010
2228,"Mountain Eagle, The (1926)",1926,Drama,German,Italy,23643
2229,"Pleasure Garden, The (1925)",1925,Drama,French,UK,86301
2233,Digging to China (1998),1998,Drama,Spanish,France,53490
2234,Let's Talk About Sex (1998),1998,Drama,German,UK,14807
2236,Simon Birch (1998),1998,Drama,English,India,80141
2237,Without Limits (1998),1998,Drama,French,USA,30990
2240,My Bodyguard (1980),1980,Drama,Italian,Canada,87436
2242,"Grandview, U.S.A. (1984)",1984,Drama,Spanish,USA,10883
2250,Men Don't Leave (1990),1990,Drama,German,USA,92655
2254,Choices (1981),1981,Drama,English,Italy,41330
2264,We're No Angels (1989),1989,Drama,Italian,France,59777
2269,Indecent Proposal (1993),1993,Drama,Spanish,Italy,80809
2271,Permanent Midnight (1998),1998,Drama,English,Italy,56083
2272,One True Thing (1998),1998,Drama,German,France,85477
2274,Lilian's Story (1995),1995,Drama,Italian,Canada,27424
2276,"Soldier's Daughter Never Cries, A (1998)",1998,Drama,Spanish,France,93797
2277,Somewhere in the City (1997),1997,Drama,Italian,USA,95599
2283,"Sheltering Sky, The (1990)",1990,Drama,French,Canada,40553
2284,Bandit Queen (1994),1994,Drama,Spanish,UK,34910
2285,If.... (1968),1968,Drama,English,India,34217
2293,Shadrach (1998),1998,Drama,English,India,86949
2304,Love Is the Devil (1998),1998,Drama,Spanish,France,52964
2305,Slam (1998),1998,Drama,Spanish,UK,85734
2309,"Inheritors, The (Die Siebtelbauern) (1998)",1998,Drama,German,USA,21918
2310,"Mighty, The (1998)",1998,Drama,Spanish,India,49619
2312,Children of a Lesser God (1986),1986,Drama,French,France,64154
2313,"Elephant Man, The (1980)",1980,Drama,Spanish,Canada,29650
2314,Beloved (1998),1998,Drama,Italian,Canada,22641
2329,American History X (1998),1998,Drama,Italian,UK,77727
2333,Gods and Monsters (1998),1998,Drama,Italian,India,84564
2336,Elizabeth (1998),1998,Drama,German,USA,77387
2337,Velvet Goldmine (1998),1998,Drama,Italian,USA,92973
2341,Dancing at Lughnasa (1998),1998,Drama,English,India,92595
2343,"Naked Man, The (1998)",1998,Drama,English,UK,62063
2345,Desert Bloom (1986),1986,Drama,German,UK,66690
2348,Sid and Nancy (1986),1986,Drama,Italian,France,5814
2351,Nights of Cabiria (Le Notti di Cabiria) (1957),1957,Drama,Spanish,India,52296
2357,Central Station (Central do Brasil) (1998),1998,Drama,French,UK,71360
2358,Savior (1998),1998,Drama,Spanish,France,8688
2360,"Celebration, The (Festen) (1998)",1998,Drama,Spanish,USA,38110
2362,Glen or Glenda (1953),1953,Drama,Italian,France,41045
2386,Jerry Springer: Ringmaster (1998),1998,Drama,French,USA,89871
2397,Mass Appeal (1984),1984,Drama,French,USA,23252
2398,Miracle on 34th Street (1947),1947,Drama,German,UK,45643
2420,"Karate Kid, The (1984)",1984,Drama,Italian,USA,9268
2432,Stepmom (1998),1998,Drama,French,India,87538
2433,"Civil Action, A (1998)",1998,Drama,German,Canada,24442
2434,Down in the Delta (1998),1998,Drama,German,Italy,92903
2435,Hurlyburly (1998),1998,Drama,French,Canada,37498
2437,Wilde (1997),1997,Drama,French,Italy,27738
2439,Affliction (1997),1997,Drama,German,Italy,66334
2440,Another Day in Paradise (1998),1998,Drama,Italian,UK,31313
2442,Hilary and Jackie (1998),1998,Drama,French,Italy,37230
2445,At First Sight (1999),1999,Drama,Spanish,Italy,74680
2466,Belizaire the Cajun (1986),1986,Drama,German,India,89087
2474,"Color of Money, The (1986)",1986,Drama,German,USA,56660
2480,Dry Cleaning (Nettoyage à sec) (1997),1997,Drama,English,UK,14264
2486,24-hour Woman (1998),1998,Drama,Italian,Italy,15303
2489,Spanish Fly (1998),1998,Drama,Italian,Canada,40807
2493,"Harmonists, The (1997)",1997,Drama,French,France,65671
2501,October Sky (1999),1999,Drama,Italian,UK,33275
2503,"Apple, The (Sib) (1998)",1998,Drama,Italian,USA,45774
2508,"Breaks, The (1999)",1999,Drama,Spanish,Italy,66503
2512,"Ballad of Narayama, The (Narayama Bushiko) (1982)",1982,Drama,Spanish,France,56534
2520,Airport (1970),1970,Drama,German,USA,91255
2521,Airport 1975 (1974),1974,Drama,Italian,UK,21341
2522,Airport '77 (1977),1977,Drama,English,UK,36904
2536,"Concorde: Airport '79, The (1979)",1979,Drama,French,Canada,53946
2541,Cruel Intentions (1999),1999,Drama,Spanish,Italy,9316
2544,"School of Flesh, The (L' École de la chair) (1998)",1998,Drama,Spanish,France,55547
2546,"Deep End of the Ocean, The (1999)",1999,Drama,English,UK,22774
2547,Harvest (1998),1998,Drama,Italian,USA,65254
2557,I Stand Alone (Seul contre tous) (1998),1998,Drama,Spanish,UK,3924
2562,Bandits (1997),1997,Drama,English,India,10172
2563,Beauty (1998),1998,Drama,Italian,UK,9122
2564,"Empty Mirror, The (1999)",1999,Drama,English,UK,97335
2573,Tango (1998),1998,Drama,Italian,Italy,41625
2575,"Dreamlife of Angels, The (La Vie rêvée des anges) (1998)",1998,Drama,French,France,17723
2576,"Love, etc. (1996)",1996,Drama,Spanish,India,63694
2579,Following (1998),1998,Drama,Spanish,UK,78591
2588,Clubland (1998),1998,Drama,French,UK,18078
2590,Hideous Kinky (1998),1998,Drama,Italian,UK,59344
2592,"Joyriders, The (1999)",1999,Drama,Italian,USA,3766
2603,Nô (1998),1998,Drama,English,France,40478
2607,Get Real (1998),1998,Drama,Italian,India,99334
2609,"King of Masks, The (Bian Lian) (1996)",1996,Drama,German,Canada,81273
2610,Three Seasons (1999),1999,Drama,Italian,India,13140
2611,"Winslow Boy, The (1998)",1998,Drama,Italian,Italy,15476
2612,Mildred Pierce (1945),1945,Drama,English,Italy,47357
